round_id,club_id,number,par,tees
8ac96137-4447-47c6-9053-5f56b5a90e96,11627635-5fc7-4880-b8ca-e86ffb7741d8,10,5,"{""1c3d39b3-51bd-4c71-a012-619d41344c14"": ""467"", ""80a53917-c97c-4eef-b25c-3d08728079b3"": ""435"", ""78d7457b-6c25-49cc-942d-ac893c8c1848"": {""distance"": ""400"", ""handicap"": ""12""}, ""5c64e983-d2a3-4340-9a1c-05bc66213081"": ""375"", ""9fbf0462-76a8-44f6-9895-01016bcfbcd9"": {""distance"": ""375"", ""par"": ""5""}}"
8ac96137-4447-47c6-9053-5f56b5a90e96,11627635-5fc7-4880-b8ca-e86ffb7741d8,11,4,"{""1c3d39b3-51bd-4c71-a012-619d41344c14"": ""328"", ""80a53917-c97c-4eef-b25c-3d08728079b3"": ""328"", ""78d7457b-6c25-49cc-942d-ac893c8c1848"": {""distance"": ""304"", ""handicap"": ""13""}, ""5c64e983-d2a3-4340-9a1c-05bc66213081"": ""265"", ""9fbf0462-76a8-44f6-9895-01016bcfbcd9"": {""distance"": ""265"", ""par"": ""4""}}"
8ac96137-4447-47c6-9053-5f56b5a90e96,11627635-5fc7-4880-b8ca-e86ffb7741d8,12,3,"{""1c3d39b3-51bd-4c71-a012-619d41344c14"": ""188"", ""80a53917-c97c-4eef-b25c-3d08728079b3"": ""188"", ""78d7457b-6c25-49cc-942d-ac893c8c1848"": {""distance"": ""136"", ""handicap"": ""8""}, ""5c64e983-d2a3-4340-9a1c-05bc66213081"": ""122"", ""9fbf0462-76a8-44f6-9895-01016bcfbcd9"": {""distance"": ""103"", ""par"": ""3""}}"
8ac96137-4447-47c6-9053-5f56b5a90e96,11627635-5fc7-4880-b8ca-e86ffb7741d8,13,4,"{""1c3d39b3-51bd-4c71-a012-619d41344c14"": ""390"", ""80a53917-c97c-4eef-b25c-3d08728079b3"": ""390"", ""78d7457b-6c25-49cc-942d-ac893c8c1848"": {""distance"": ""329"", ""handicap"": ""3""}, ""5c64e983-d2a3-4340-9a1c-05bc66213081"": ""310"", ""9fbf0462-76a8-44f6-9895-01016bcfbcd9"": {""distance"": ""278"", ""par"": ""4""}}"
8ac96137-4447-47c6-9053-5f56b5a90e96,11627635-5fc7-4880-b8ca-e86ffb7741d8,14,3,"{""1c3d39b3-51bd-4c71-a012-619d41344c14"": ""150"", ""80a53917-c97c-4eef-b25c-3d08728079b3"": ""150"", ""78d7457b-6c25-49cc-942d-ac893c8c1848"": {""distance"": ""128"", ""handicap"": ""14""}, ""5c64e983-d2a3-4340-9a1c-05bc66213081"": ""81"", ""9fbf0462-76a8-44f6-9895-01016bcfbcd9"": {""distance"": ""81"", ""par"": ""3""}}"
8ac96137-4447-47c6-9053-5f56b5a90e96,11627635-5fc7-4880-b8ca-e86ffb7741d8,15,4,"{""1c3d39b3-51bd-4c71-a012-619d41344c14"": ""271"", ""80a53917-c97c-4eef-b25c-3d08728079b3"": ""271"", ""78d7457b-6c25-49cc-942d-ac893c8c1848"": {""distance"": ""241"", ""handicap"": ""15""}, ""5c64e983-d2a3-4340-9a1c-05bc66213081"": ""221"", ""9fbf0462-76a8-44f6-9895-01016bcfbcd9"": {""distance"": ""200"", ""par"": ""4""}}"
8ac96137-4447-47c6-9053-5f56b5a90e96,11627635-5fc7-4880-b8ca-e86ffb7741d8,16,4,"{""1c3d39b3-51bd-4c71-a012-619d41344c14"": ""284"", ""80a53917-c97c-4eef-b25c-3d08728079b3"": ""284"", ""78d7457b-6c25-49cc-942d-ac893c8c1848"": {""distance"": ""245"", ""handicap"": ""16""}, ""5c64e983-d2a3-4340-9a1c-05bc66213081"": ""221"", ""9fbf0462-76a8-44f6-9895-01016bcfbcd9"": {""distance"": ""221"", ""par"": ""4""}}"
8ac96137-4447-47c6-9053-5f56b5a90e96,11627635-5fc7-4880-b8ca-e86ffb7741d8,17,3,"{""1c3d39b3-51bd-4c71-a012-619d41344c14"": ""130"", ""80a53917-c97c-4eef-b25c-3d08728079b3"": ""130"", ""78d7457b-6c25-49cc-942d-ac893c8c1848"": {""distance"": ""103"", ""handicap"": ""17""}, ""5c64e983-d2a3-4340-9a1c-05bc66213081"": ""76"", ""9fbf0462-76a8-44f6-9895-01016bcfbcd9"": {""distance"": ""76"", ""par"": ""3""}}"
8ac96137-4447-47c6-9053-5f56b5a90e96,11627635-5fc7-4880-b8ca-e86ffb7741d8,18,5,"{""1c3d39b3-51bd-4c71-a012-619d41344c14"": ""465"", ""80a53917-c97c-4eef-b25c-3d08728079b3"": ""465"", ""78d7457b-6c25-49cc-942d-ac893c8c1848"": {""distance"": ""465"", ""handicap"": ""2""}, ""5c64e983-d2a3-4340-9a1c-05bc66213081"": ""371"", ""9fbf0462-76a8-44f6-9895-01016bcfbcd9"": {""distance"": ""371"", ""par"": ""5""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,1,5,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""456"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""383"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""421"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""381"", ""par"": ""5""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,2,4,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""361"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""300"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""317"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""298"", ""par"": ""4""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,3,3,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""157"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""123"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""133"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""121"", ""par"": ""3""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,4,4,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""286"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""251"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""259"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""249"", ""par"": ""4""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,5,4,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""357"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""254"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""292"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""252"", ""par"": ""4""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,6,3,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""191"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""134"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""158"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""132"", ""par"": ""3""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,7,5,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""485"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""417"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""451"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""415"", ""par"": ""5""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,8,3,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""205"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""131"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""166"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""129"", ""par"": ""3""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,9,4,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""394"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""308"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""338"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""306"", ""par"": ""4""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,10,4,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""395"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""329"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""359"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""294"", ""par"": ""4""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,11,5,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""541"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""463"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""496"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""431"", ""par"": ""5""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,12,4,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""372"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""301"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""345"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""267"", ""par"": ""4""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,13,4,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""362"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""272"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""327"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""243"", ""par"": ""4""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,14,3,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""176"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""121"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""153"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""85"", ""par"": ""3""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,15,5,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""492"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""415"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""457"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""382"", ""par"": ""5""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,16,4,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""366"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""281"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""337"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""261"", ""par"": ""4""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,17,3,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""174"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""124"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""152"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""96"", ""par"": ""3""}}"
6025ebdf-25a5-4689-a170-8119b92515ab,83ced718-6184-4bcb-b66a-63b9326eaef8,18,4,"{""0dfdc8b3-9d21-42ae-be8a-7c3da67ed2e1"": ""327"", ""154e1d10-d636-4817-81b5-440f88f4bfe8"": ""265"", ""f86de61b-20be-4269-b0c5-2c01631b152a"": ""301"", ""b69ad631-50db-46cf-b7bc-26249836d290"": {""distance"": ""243"", ""par"": ""4""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,1,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,2,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,3,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,4,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,5,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,6,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,7,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,8,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,9,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,10,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,11,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,12,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,13,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,14,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,15,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,16,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,17,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
5c98b612-a38a-4ede-8bb9-5fa1634ec70a,b1396635-a267-49ab-ada1-82fb92742717,18,3,"{""6c1ea4dc-722e-45b3-824a-05c22df7711f"": ""50"", ""0479c0b0-c461-4a28-8a34-4be2c6c246a2"": ""-"", ""7721353f-ff8d-4664-a83c-946e426b1f32"": ""-"", ""24b34efd-42c4-4ce9-9703-304e5e8beda1"": {""distance"": ""-"", ""par"": ""3""}}"
999e53d8-03e9-42f2-af3c-14564ede498b,f421c9ec-0c35-48d5-9a93-01a606caffcf,1,4,"{""3c383979-c5c3-49c3-ab56-c2f35e79d90b"": ""320"", ""f5aec1ad-4b05-4b27-b5cf-0e6b13bf2de7"": ""304"", ""092dea70-2f52-4949-9996-ffbbd7248a03"": ""279"", ""5e52b7c3-555d-4159-a904-d04355aa8ecd"": ""264"", ""d7bbc764-ca2d-4055-aec4-79e6670b7b93"": {""distance"": ""-"", ""par"": ""4""}}"
999e53d8-03e9-42f2-af3c-14564ede498b,f421c9ec-0c35-48d5-9a93-01a606caffcf,2,3,"{""3c383979-c5c3-49c3-ab56-c2f35e79d90b"": ""169"", ""f5aec1ad-4b05-4b27-b5cf-0e6b13bf2de7"": ""160"", ""092dea70-2f52-4949-9996-ffbbd7248a03"": ""145"", ""5e52b7c3-555d-4159-a904-d04355aa8ecd"": ""134"", ""d7bbc764-ca2d-4055-aec4-79e6670b7b93"": {""distance"": ""-"", ""par"": ""3""}}"
999e53d8-03e9-42f2-af3c-14564ede498b,f421c9ec-0c35-48d5-9a93-01a606caffcf,3,5,"{""3c383979-c5c3-49c3-ab56-c2f35e79d90b"": ""493"", ""f5aec1ad-4b05-4b27-b5cf-0e6b13bf2de7"": ""476"", ""092dea70-2f52-4949-9996-ffbbd7248a03"": ""453"", ""5e52b7c3-555d-4159-a904-d04355aa8ecd"": ""430"", ""d7bbc764-ca2d-4055-aec4-79e6670b7b93"": {""distance"": ""-"", ""par"": ""5""}}"
999e53d8-03e9-42f2-af3c-14564ede498b,f421c9ec-0c35-48d5-9a93-01a606caffcf,4,4,"{""3c383979-c5c3-49c3-ab56-c2f35e79d90b"": ""364"", ""f5aec1ad-4b05-4b27-b5cf-0e6b13bf2de7"": ""345"", ""092dea70-2f52-4949-9996-ffbbd7248a03"": ""325"", ""5e52b7c3-555d-4159-a904-d04355aa8ecd"": ""300"", ""d7bbc764-ca2d-4055-aec4-79e6670b7b93"": {""distance"": ""-"", ""par"": ""4""}}"
999e53d8-03e9-42f2-af3c-14564ede498b,f421c9ec-0c35-48d5-9a93-01a606caffcf,5,4,"{""3c383979-c5c3-49c3-ab56-c2f35e79d90b"": ""332"", ""f5aec1ad-4b05-4b27-b5cf-0e6b13bf2de7"": ""302"", ""092dea70-2f52-4949-9996-ffbbd7248a03"": ""289"", ""5e52b7c3-555d-4159-a904-d04355aa8ecd"": ""268"", ""d7bbc764-ca2d-4055-aec4-79e6670b7b93"": {""distance"": ""-"", ""par"": ""4""}}"
999e53d8-03e9-42f2-af3c-14564ede498b,f421c9ec-0c35-48d5-9a93-01a606caffcf,6,3,"{""3c383979-c5c3-49c3-ab56-c2f35e79d90b"": ""202"", ""f5aec1ad-4b05-4b27-b5cf-0e6b13bf2de7"": ""191"", ""092dea70-2f52-4949-9996-ffbbd7248a03"": ""177"", ""5e52b7c3-555d-4159-a904-d04355aa8ecd"": ""166"", ""d7bbc764-ca2d-4055-aec4-79e6670b7b93"": {""distance"": ""-"", ""par"": ""3""}}"
999e53d8-03e9-42f2-af3c-14564ede498b,f421c9ec-0c35-48d5-9a93-01a606caffcf,7,4,"{""3c383979-c5c3-49c3-ab56-c2f35e79d90b"": ""414"", ""f5aec1ad-4b05-4b27-b5cf-0e6b13bf2de7"": ""396"", ""092dea70-2f52-4949-9996-ffbbd7248a03"": ""384"", ""5e52b7c3-555d-4159-a904-d04355aa8ecd"": ""365"", ""d7bbc764-ca2d-4055-aec4-79e6670b7b93"": {""distance"": ""-"", ""par"": ""4""}}"
999e53d8-03e9-42f2-af3c-14564ede498b,f421c9ec-0c35-48d5-9a93-01a606caffcf,8,5,"{""3c383979-c5c3-49c3-ab56-c2f35e79d90b"": ""518"", ""f5aec1ad-4b05-4b27-b5cf-0e6b13bf2de7"": ""499"", ""092dea70-2f52-4949-9996-ffbbd7248a03"": ""485"", ""5e52b7c3-555d-4159-a904-d04355aa8ecd"": ""468"", ""d7bbc764-ca2d-4055-aec4-79e6670b7b93"": {""distance"": ""-"", ""par"": ""5""}}"
999e53d8-03e9-42f2-af3c-14564ede498b,f421c9ec-0c35-48d5-9a93-01a606caffcf,9,4,"{""3c383979-c5c3-49c3-ab56-c2f35e79d90b"": ""333"", ""f5aec1ad-4b05-4b27-b5cf-0e6b13bf2de7"": ""312"", ""092dea70-2f52-4949-9996-ffbbd7248a03"": ""298"", ""5e52b7c3-555d-4159-a904-d04355aa8ecd"": ""267"", ""d7bbc764-ca2d-4055-aec4-79e6670b7b93"": {""distance"": ""-"", ""par"": ""4""}}"
999e53d8-03e9-42f2-af3c-14564ede498b,f421c9ec-0c35-48d5-9a93-01a606caffcf,10,4,"{""3c383979-c5c3-49c3-ab56-c2f35e79d90b"": ""362"", ""f5aec1ad-4b05-4b27-b5cf-0e6b13bf2de7"": ""345"", ""092dea70-2f52-4949-9996-ffbbd7248a03"": ""313"", ""5e52b7c3-555d-4159-a904-d04355aa8ecd"": ""296"", ""d7bbc764-ca2d-4055-aec4-79e6670b7b93"": {""distance"": ""-"", ""par"": ""4""}}"
999e53d8-03e9-42f2-af3c-14564ede498b,f421c9ec-0c35-48d5-9a93-01a606caffcf,11,4,"{""3c383979-c5c3-49c3-ab56-c2f35e79d90b"": ""378"", ""f5aec1ad-4b05-4b27-b5cf-0e6b13bf2de7"": ""361"", ""092dea70-2f52-4949-9996-ffbbd7248a03"": ""341"", ""5e52b7c3-555d-4159-a904-d04355aa8ecd"": ""325"", ""d7bbc764-ca2d-4055-aec4-79e6670b7b93"": {""distance"": ""-"", ""par"": ""4""}}"
999e53d8-03e9-42f2-af3c-14564ede498b,f421c9ec-0c35-48d5-9a93-01a606caffcf,12,3,"{""3c383979-c5c3-49c3-ab56-c2f35e79d90b"": ""163"", ""f5aec1ad-4b05-4b27-b5cf-0e6b13bf2de7"": ""154"", ""092dea70-2f52-4949-9996-ffbbd7248a03"": ""142"", ""5e52b7c3-555d-4159-a904-d04355aa8ecd"": ""136"", ""d7bbc764-ca2d-4055-aec4-79e6670b7b93"": {""distance"": ""-"", ""par"": ""3""}}"
999e53d8-03e9-42f2-af3c-14564ede498b,f421c9ec-0c35-48d5-9a93-01a606caffcf,13,5,"{""3c383979-c5c3-49c3-ab56-c2f35e79d90b"": ""494"", ""f5aec1ad-4b05-4b27-b5cf-0e6b13bf2de7"": ""464"", ""092dea70-2f52-4949-9996-ffbbd7248a03"": ""445"", ""5e52b7c3-555d-4159-a904-d04355aa8ecd"": ""439"", ""d7bbc764-ca2d-4055-aec4-79e6670b7b93"": {""distance"": ""-"", ""par"": ""5""}}"
999e53d8-03e9-42f2-af3c-14564ede498b,f421c9ec-0c35-48d5-9a93-01a606caffcf,14,4,"{""3c383979-c5c3-49c3-ab56-c2f35e79d90b"": ""389"", ""f5aec1ad-4b05-4b27-b5cf-0e6b13bf2de7"": ""370"", ""092dea70-2f52-4949-9996-ffbbd7248a03"": ""352"", ""5e52b7c3-555d-4159-a904-d04355aa8ecd"": ""339"", ""d7bbc764-ca2d-4055-aec4-79e6670b7b93"": {""distance"": ""-"", ""par"": ""4""}}"
999e53d8-03e9-42f2-af3c-14564ede498b,f421c9ec-0c35-48d5-9a93-01a606caffcf,15,4,"{""3c383979-c5c3-49c3-ab56-c2f35e79d90b"": ""322"", ""f5aec1ad-4b05-4b27-b5cf-0e6b13bf2de7"": ""304"", ""092dea70-2f52-4949-9996-ffbbd7248a03"": ""295"", ""5e52b7c3-555d-4159-a904-d04355aa8ecd"": ""288"", ""d7bbc764-ca2d-4055-aec4-79e6670b7b93"": {""distance"": ""-"", ""par"": ""4""}}"
